QueryID	Docid	Score
46ff29c0	87584cc23957	0.61681724
46ff29c0	da49182c2185	0.9297193
46ff29c0	7c698a1c6c64	0.9297193
46ff29c0	c33d661f2ca7	0.85088146
46ff29c0	72c5e3ee4163	0.19522732
46ff29c0	1aaa1daf1ec0	0.9297193
46ff29c0	21f63301d52a	0.9297193
46ff29c0	b6dde868345e	0.9297193
46ff29c0	ee70d5ad6c19	0.19522732
46ff29c0	ac4d2ca915a0	0.9153602
46ff29c0	fb0d682f0400	0.9297193
46ff29c0	1bc72ea94196	0.9297193
46ff29c0	4726a2b27d86	0.7246436
6a8768b8	93cefec12b2c	0.054836974
6a8768b8	d4bc886c15f2	0.639926
6a8768b8	dfc2f7ddb42c	0.58114314
6a8768b8	4882b47dccd5	0.58114314
6a8768b8	8622074ceea1	0.92660934
6a8768b8	668164f80867	0.7950205
6a8768b8	47f668c36983	0.58114314
6a8768b8	a300e64ff509	0.9049637
6a8768b8	4fa662a67c16	0.054836974
6a8768b8	ba1f2dfbdf0a	0.92660934
6a8768b8	3b5643ae91eb	0.58114314
6a8768b8	f78651e9214a	0.92660934
6a8768b8	4e92480b0354	0.82456255
6a8768b8	cfd84b6bada6	0.58114314
6a8768b8	45a7feaf65dc	0.58114314
6a8768b8	a3c124b0a77f	0.58114314
6a8768b8	1e5d6cf074cd	0.054836974
6a8768b8	c5a655b8d09a	0.054836974
6a8768b8	15373f05eead	0.054836974
6a8768b8	eeaa2581a5e8	0.054836974
6a8768b8	6412369b8dee	0.054836974
6a8768b8	3ffdc8ac53ae	0.054836974
6a8768b8	5ede2b3e7323	0.054836974
6a8768b8	281008a8839c	0.054836974
6a8768b8	992a9c264d42	0.054836974
6a8768b8	7c722f9b752a	0.054836974
6a8768b8	c9672f8d038e	0.58114314
6a8768b8	b46a58baac10	0.054836974
6a8768b8	e5927d1f441a	0.054836974
6a8768b8	efcc45969b8c	0.054836974
6a8768b8	0879ebb9a452	0.054836974
6a8768b8	148ba8af80b7	0.054836974
6a8768b8	672b27385b59	0.054836974
6a8768b8	ff9a83ee89a3	0.054836974
6a8768b8	15199208b624	0.054836974
6a8768b8	490f33f39ba3	0.054836974
6a8768b8	8a4252fcd11d	0.054836974
6a8768b8	554bc9cad4a4	0.054836974
6a8768b8	efdd85e6c588	0.054836974
6a8768b8	8fd0b4992cb2	0.054836974
9c178f92	93cefec12b2c	0.054836974
9c178f92	317edf47e400	0.33298618
9c178f92	8dc24a7f579c	0.32631862
9c178f92	2b93abb3963b	0.6478637
9c178f92	70a5e70e5031	0.530111
9c178f92	323350ca182f	0.054836974
9c178f92	da7598830cd6	0.054836974
9c178f92	1ddc4b10b2e3	0.72836775
9c178f92	f866d746e783	0.5640829
9c178f92	56416e02ad72	0.7246436
9c178f92	f7ebf2b9e4c6	0.85088146
9c178f92	2ec20058222d	0.73147774
9c178f92	49113645ac63	0.58425313
9c178f92	e90ac1c87b84	0.58425313
9c178f92	6a5d7974273f	0.58425313
9c178f92	34e2d8563c31	0.9297193
9c178f92	41d17b8ee638	0.58425313
9c178f92	f1feab9eedac	0.58425313
9c178f92	4891e78bc92e	0.7069193
9c178f92	502434a860ad	0.054836974
9c178f92	0f4d90b34394	0.5494008
9c178f92	b483426f4162	0.9297193
9c178f92	59f7eadc6586	0.6509737
9c178f92	cc8adb30443b	0.58425313
9c178f92	f5df707dc416	0.054836974
9c178f92	51118f8fe4d7	0.054836974
9c178f92	0387283b1b6b	0.9297193
9c178f92	cf7b11123dc4	0.58425313
9c178f92	22883bbe59c6	0.9297193
9c178f92	a004adfc6d45	0.054836974
9c178f92	edf92fe7a5c7	0.9297193
9c178f92	956dbf0e2be1	0.58425313
9c178f92	cd71d9e927f3	0.054836974
9c178f92	d8374a3ee225	0.054836974
9c178f92	f144401c5d01	0.054836974
9c178f92	df8743239113	0.054836974
9c178f92	ead4d0ca60c9	0.054836974
9c178f92	6068445d90e8	0.58425313
9c178f92	d16e618d0b36	0.58425313
9c178f92	3b7348b5fa98	0.58425313
5e91ba87	027b6ead77ce	0.054836974
5e91ba87	fe83a7970014	0.40030304
5e91ba87	a132016afdde	0.054836974
5e91ba87	06e31345a49d	0.054836974
5e91ba87	957041a452c9	0.054836974
5e91ba87	426698f540f4	0.054836974
5e91ba87	701bea7e629e	0.054836974
5e91ba87	e4c0770bb890	0.054836974
5e91ba87	61ca7ca18e27	0.054836974
5e91ba87	27a9ea4029ea	0.054836974
5e91ba87	f432ebbc73e1	0.054836974
5e91ba87	a2c7ae25a340	0.054836974
5e91ba87	cc3ee747df7c	0.054836974
5e91ba87	c8a04418d5ea	0.054836974
5e91ba87	437b86e949c1	0.054836974
5e91ba87	ab8eadfc1c31	0.054836974
5e91ba87	68f01cfb9375	0.40030304
5e91ba87	dfb1e249e9c6	0.66820425
5e91ba87	d657652fd724	0.054836974
5e91ba87	7786a02a986c	0.054836974
5e91ba87	ef159b76e5f7	0.054836974
5e91ba87	fb1a6d2b0767	0.9297193
5e91ba87	e230d95c1e49	0.054836974
5e91ba87	177aef68b677	0.9221712
5e91ba87	b018bfd6d732	0.054836974
5e91ba87	d44984082e96	0.42853323
5e91ba87	8246dda97d5f	0.054836974
5e91ba87	f7bcf9ad204a	0.054836974
5e91ba87	8d002be7271e	0.054836974
5e91ba87	40d29122e304	0.054836974
5e91ba87	fd3774b7aeb5	0.9297193
5e91ba87	0780d63d7107	0.9297193
5e91ba87	86af8f696b5c	0.80560434
5e91ba87	94dc33bdf25b	0.3640639
5e91ba87	6b804d508e7f	0.054836974
5e91ba87	58fed8597b56	0.054836974
5e91ba87	9755ba161404	0.58425313
5e91ba87	c2e638398d73	0.58425313
5e91ba87	da7e205eacb0	0.58425313
5e91ba87	728564e120d9	0.68156224
c1dc7a72	93cefec12b2c	0.054836974
c1dc7a72	9900ae49409c	0.13644451
c1dc7a72	66049673d9f5	0.054836974
c1dc7a72	5531ca88bbc7	0.6212815
c1dc7a72	4d19adfe305f	0.92660934
c1dc7a72	a37d038bd828	0.92660934
c1dc7a72	2f20819d5220	0.92660934
c1dc7a72	e0c510c27f02	0.891757
c1dc7a72	03331a0c333d	0.9122502
c1dc7a72	87c245628c92	0.92660934
c1dc7a72	b43f60c96d63	0.92660934
c1dc7a72	29b8ea0477f5	0.92660934
c1dc7a72	5966bebbc373	0.92660934
c1dc7a72	349bd89ea6f0	0.92660934
c1dc7a72	3dc6e46b3082	0.92660934
c1dc7a72	e116185558ed	0.92660934
c1dc7a72	02a10a45c19f	0.92660934
c1dc7a72	e7092df21fc1	0.89037013
c1dc7a72	0ff58e6333b9	0.92660934
c1dc7a72	320ed557a055	0.92660934
c1dc7a72	2a578a224f28	0.92660934
c1dc7a72	29f75b553068	0.9297193
c1dc7a72	17f4e401428e	0.8934801
c1dc7a72	c9073e958b29	0.7246436
c1dc7a72	5f4d4d934794	0.7246436
c1dc7a72	d20f3eb44963	0.58425313
c1dc7a72	ac0cfced5e5c	0.9297193
c1dc7a72	67fc2154a907	0.58425313
c1dc7a72	e535266b6183	0.58425313
c1dc7a72	26d5233cbdcc	0.9297193
c1dc7a72	63adfa1ade08	0.6253661
c1dc7a72	920486287879	0.9297193
c1dc7a72	d729e4018b50	0.40192014
c1dc7a72	95c5c16636ab	0.9297193
c1dc7a72	b610da91ffde	0.8934801
c1dc7a72	fa5769a7ad19	0.8934801
c1dc7a72	a8a69c932423	0.58425313
c1dc7a72	474003cc1fcc	0.9297193
c1dc7a72	eb5860e4f65e	0.8934801
c1dc7a72	899387c4245f	0.58425313
bc7e551e	93cefec12b2c	0.054836974
bc7e551e	7fe28bef154c	0.40030304
bc7e551e	567102f512da	0.40030304
bc7e551e	433076a625b3	0.40030304
bc7e551e	b3e51ab6104f	0.40030304
bc7e551e	e256aebf63dd	0.40030304
bc7e551e	baa97f5e35d6	0.054836974
bc7e551e	5653a9a814f4	0.40030304
bc7e551e	e61d692f7c06	0.1871067
bc7e551e	00df4a049d8b	0.19504443
bc7e551e	ed93b0ea4f7b	0.26871425
bc7e551e	55642d15c4b0	0.1871067
bc7e551e	815630a42d5a	0.113619804
bc7e551e	217cec2d9ab1	0.0880122
bc7e551e	963aead41e9a	0.27926776
bc7e551e	44b1fd9052d8	0.0880122
bc7e551e	19cbaeafdc9f	0.36121705
bc7e551e	383f69df6259	0.061950173
bc7e551e	d45238a455a0	0.054836974
bc7e551e	3361060d3c5e	0.92660934
bc7e551e	14d9089ea65f	0.054836974
bc7e551e	adc60c1b000f	0.054836974
bc7e551e	1e2e58626f9c	0.92660934
bc7e551e	9b113e58f620	0.054836974
bc7e551e	506990669c7a	0.5744756
bc7e551e	8263aa092e8d	0.4570279
bc7e551e	cc2705b2cc89	0.61431843
bc7e551e	7f8740bbe7b9	0.37112755
bc7e551e	3818d02239c4	0.054836974
bc7e551e	09a3ebb0b567	0.58114314
bc7e551e	3dc3a0de1faa	0.31276175
bc7e551e	07f7c4f4c84f	0.3196282
bc7e551e	f9356d1fe99a	0.2993423
bc7e551e	daaca86027f5	0.07995713
bc7e551e	ea689367f193	0.054836974
bc7e551e	07561b3cd8e7	0.573595
bc7e551e	5b86c25a12c6	0.5462908
bc7e551e	51b4a615ce07	0.58425313
bc7e551e	98f2455c3140	0.054836974
bc7e551e	98aa697b40b0	0.10761088
bc7e551e	a1d345f66ab4	0.69487727
bc7e551e	4ac1f7f75732	0.054836974
bc7e551e	d1c8a2175c51	0.054836974
bc7e551e	07223b1ab754	0.6174284
bc7e551e	b0fc7a505a1e	0.58425313
bc7e551e	9b1e04555e68	0.58425313
bc7e551e	0384b281336c	0.58425313
bc7e551e	dec36059edf2	0.58425313
bc7e551e	7dc22d5de7ee	0.58425313
bc7e551e	9bc2ccf82708	0.58425313
7d64a4ea	93cefec12b2c	0.054836974
7d64a4ea	1d07012b8df3	0.054836974
7d64a4ea	a3bd2c215f35	0.054836974
7d64a4ea	c97f7b1cfb4f	0.054836974
7d64a4ea	5579a58b9bb2	0.0880122
7d64a4ea	eb34de2d258f	0.0880122
7d64a4ea	d546d62304dc	0.054836974
7d64a4ea	aef43878c8f7	0.9199418
7d64a4ea	e426a9c96ec9	0.12155752
7d64a4ea	e19afd9f8645	0.40374333
7d64a4ea	b686c36749a9	0.41085654
7d64a4ea	f480025797f9	0.41085654
7d64a4ea	b8b8181520b0	0.41085654
7d64a4ea	7dbbe64f8367	0.42542323
7d64a4ea	776721ae7db9	0.19522732
7d64a4ea	eee260ecaeff	0.40374333
7d64a4ea	2600a6802080	0.40374333
7d64a4ea	75a449eff360	0.27497417
7d64a4ea	6bf4a5c910c4	0.8755773
7d64a4ea	fdc86efa78d9	0.53705555
7d64a4ea	ca4d9a37b6ed	0.054836974
7d64a4ea	27e187dad966	0.7618913
7d64a4ea	d623b67c5135	0.4601379
7d64a4ea	62eddf510727	0.075366914
7d64a4ea	9f99c29e8f78	0.40192014
7d64a4ea	49c07d403f00	0.576705
7d64a4ea	cd108c49bd60	0.58425313
7d64a4ea	235a28e0a0c1	0.7246436
7d64a4ea	519496e902a7	0.576705
7d64a4ea	224ce95b0c81	0.054836974
7d64a4ea	0e37b79c2b54	0.50623775
7d64a4ea	18bf66542e19	0.58425313
7d64a4ea	a2a65fd0bd0c	0.58425313
7d64a4ea	1ecf6f4cdc92	0.9297193
7d64a4ea	372d0578d3bb	0.58425313
7d64a4ea	16975b4cffc3	0.58425313
7d64a4ea	5c1bbeee232b	0.5494008
7d64a4ea	a510d10a9203	0.60887957
7d64a4ea	31a17e081a0a	0.054836974
7d64a4ea	10b50b94b95b	0.075366914
c27c9186	0215dce0a92e	0.054836974
c27c9186	986fb18d40ef	0.054836974
c27c9186	e6a3ec19858c	0.054836974
c27c9186	9e5a846921e2	0.054836974
c27c9186	ab44497c78ea	0.054836974
c27c9186	5acb3b6094dc	0.054836974
c27c9186	577ec416b6ed	0.054836974
c27c9186	b27926d315ff	0.054836974
c27c9186	5190500b995f	0.054836974
c27c9186	3aecd2ad3a0e	0.14699797
c27c9186	d35e2ed6583d	0.054836974
c27c9186	8aad7c0fa645	0.07643819
c27c9186	9c9ccf6f1990	0.054836974
c27c9186	ec14d1d41d9a	0.4149403
c27c9186	a07f094ff449	0.054836974
c27c9186	1c305585966d	0.054836974
c27c9186	70b8fc0c9129	0.075366914
c27c9186	a8e86d939573	0.7246436
c27c9186	61cc45e7f718	0.054836974
c27c9186	581148e606a7	0.061387237
c27c9186	12df6ea1b708	0.054836974
c27c9186	5c3a545fe839	0.054836974
c27c9186	37db0afb8841	0.40192014
c27c9186	df2012d560c3	0.068500444
c27c9186	aa4351706ef1	0.58425313
c27c9186	ca4f87481728	0.6990359
c27c9186	9a3780a2ff66	0.083067134
c27c9186	eed7d9849602	0.60052854
c27c9186	ee732c159321	0.58425313
c27c9186	a980ab189679	0.60052854
c27c9186	7a21490cb611	0.6990359
c27c9186	89bef250e005	0.6990359
c27c9186	38ecff69a395	0.9297193
c27c9186	905b18064dd3	0.9297193
c27c9186	83614b9d9363	0.9297193
c27c9186	1c868bd7e80b	0.58425313
c27c9186	255cb74283b1	0.7246436
c27c9186	893fb0b9cf97	0.58425313
c27c9186	b8f823c76625	0.533221
c27c9186	85dd2ec40ca8	0.58425313
9ef3b4fd	93cefec12b2c	0.054836974
9ef3b4fd	881ff6f4c556	0.06277475
9ef3b4fd	31b2c311a025	0.06277475
9ef3b4fd	dce1ce153fe6	0.06277475
9ef3b4fd	fb232e3c8990	0.054836974
9ef3b4fd	9b2fd7ca4c18	0.054836974
9ef3b4fd	7522880b09a7	0.054836974
9ef3b4fd	de0cc82f179d	0.19522732
9ef3b4fd	73b84bc207a4	0.19522732
9ef3b4fd	8889f3089eec	0.054836974
9ef3b4fd	a51af40ba9a8	0.054836974
9ef3b4fd	fc480e047e78	0.054836974
9ef3b4fd	32d19e45d3f1	0.3633983
9ef3b4fd	fcf1c75b8d8d	0.21969257
9ef3b4fd	a5674a26990c	0.29825622
9ef3b4fd	e6ceba3f0fcc	0.37061417
9ef3b4fd	df49ac5fddcc	0.7002827
9ef3b4fd	0f07a476e9f1	0.7811392
9ef3b4fd	75496ddb6bfb	0.29825622
9ef3b4fd	53a3586d4f36	0.74738634
9ef3b4fd	917d9e1da756	0.9221712
9ef3b4fd	286c518f59dc	0.39229408
9ef3b4fd	aa4dcfd6b858	0.9297193
9ef3b4fd	acc0886b768d	0.9297193
9ef3b4fd	c57cd50a2261	0.5881523
9ef3b4fd	5e2f91a5400c	0.87868726
9ef3b4fd	1e9d7b4d58ce	0.678637
9ef3b4fd	79dc3445f2d8	0.7912452
9ef3b4fd	22994809b822	0.9221712
9ef3b4fd	1edd25060fc2	0.054836974
9ef3b4fd	ee12e575df92	0.9297193
9ef3b4fd	d34f52af5a4d	0.9297193
9ef3b4fd	890130920d86	0.11647987
9ef3b4fd	686d3c80cb66	0.11647987
9ef3b4fd	c0768db6d7f5	0.9297193
9ef3b4fd	6c7f38cfe9a6	0.054836974
9ef3b4fd	208e0ea4181b	0.054836974
9ef3b4fd	2896993ec3ce	0.9297193
9ef3b4fd	0759cf0b2576	0.12317027
9ef3b4fd	e305c4c72fd8	0.33609617
840f4d06	caa9979424f0	0.054836974
840f4d06	fa18ab7e5e22	0.40030304
840f4d06	50f5a753ad56	0.40030304
840f4d06	5d081600ce61	0.054836974
840f4d06	a1afb64cccb6	0.40030304
840f4d06	713c7f69de70	0.3640639
840f4d06	addff6d4535b	0.40030304
840f4d06	f56bcabf282e	0.054836974
840f4d06	555d082091ae	0.054836974
840f4d06	05a1f2ee53c5	0.054836974
840f4d06	3319b3ebcc4d	0.054836974
840f4d06	d247193bfb31	0.054836974
840f4d06	65c4ecd7a177	0.054836974
840f4d06	4eac96b5a4ea	0.054836974
840f4d06	aa8252fbe20e	0.069325015
840f4d06	2da94484f857	0.061387237
840f4d06	b86029cb931f	0.054836974
840f4d06	5e94a06f6365	0.061387237
840f4d06	c78882ba2b12	0.35603398
840f4d06	4e50d1995d26	0.5881523
840f4d06	e5e2efc823af	0.2157573
840f4d06	bb9b53fe78e8	0.068500444
840f4d06	692b2895fc6f	0.23014794
840f4d06	a9378e900175	0.8243944
840f4d06	d5d3d5be9dd0	0.69750214
840f4d06	7b3a18172424	0.8345067
840f4d06	244663e93144	0.9297193
840f4d06	bae4c4a819c6	0.9297193
840f4d06	18a6800e5bd8	0.9297193
840f4d06	cd710602187c	0.576705
840f4d06	4b9f2c16ad76	0.58425313
840f4d06	ae0c2bde2854	0.576705
840f4d06	58329836f64d	0.58425313
840f4d06	e2625e3dc052	0.58425313
840f4d06	d2d552a21516	0.054836974
840f4d06	b422dd7795ad	0.74060255
840f4d06	0e2f04e04871	0.068500444
840f4d06	6ba1099ab118	0.33609617
840f4d06	db8b187b2901	0.054836974
840f4d06	aa8c9b47bf6b	0.054836974
4bf742ae	520be23d9d73	0.054836974
4bf742ae	b97671602561	0.13644451
4bf742ae	93cefec12b2c	0.054836974
4bf742ae	1c121d506776	0.40030304
4bf742ae	363bce9d2d07	0.878399
4bf742ae	9ef688fbc92d	0.40741625
4bf742ae	65aea6806d77	0.62794906
4bf742ae	cf78871a9a53	0.43211365
4bf742ae	0bcbcaa33ba3	0.7376088
4bf742ae	af08f54d341e	0.41772303
4bf742ae	fedd30159350	0.92660934
4bf742ae	dfa017ed868f	0.22173978
4bf742ae	fb370bbd65d5	0.20578082
4bf742ae	7cbea62f4847	0.6971727
4bf742ae	27ab59144a0d	0.92660934
4bf742ae	5864ca94f748	0.92660934
4bf742ae	db3831f25189	0.8755773
4bf742ae	2223cbcc3d57	0.92660934
4bf742ae	d11410115cd3	0.92660934
4bf742ae	757fd29c2d25	0.92660934
4bf742ae	9a04ba8536f2	0.92660934
4bf742ae	e65c0d0fb7a1	0.92660934
4bf742ae	cd865820c61a	0.92660934
4bf742ae	bd4c2d2248c2	0.92660934
4bf742ae	87df39ce66c9	0.92660934
4bf742ae	9864885d395e	0.7587813
4bf742ae	fd60f04eb988	0.92660934
4bf742ae	43ba3b1f6680	0.92660934
4bf742ae	538205829fbb	0.92660934
4bf742ae	d7c70a3421d4	0.9297193
4bf742ae	7cac90a05569	0.9297193
4bf742ae	1a779bcadb49	0.054836974
4bf742ae	6e9a71215302	0.7618913
4bf742ae	ef0300e10367	0.7618913
4bf742ae	f59a2f6126d0	0.73147774
4bf742ae	6ae08505b8dd	0.9297193
4bf742ae	c3873bdfd477	0.90115947
4bf742ae	5e65a282c574	0.054836974
4bf742ae	215e1bed316c	0.6174284
4bf742ae	cd425c6ca4e4	0.6174284
2c68b676	93cefec12b2c	0.054836974
2c68b676	dccf60c0e994	0.054836974
2c68b676	7646e53fba4c	0.054836974
2c68b676	51205dd98a1a	0.054836974
2c68b676	dc5c9f7522f1	0.054836974
2c68b676	731cd0416031	0.054836974
2c68b676	fa05c6407165	0.054836974
2c68b676	8782ec715dc0	0.054836974
2c68b676	868ae7e58eb4	0.054836974
2c68b676	e2844d2c518a	0.054836974
2c68b676	db3f1a5dcadb	0.054836974
2c68b676	cb9a82d2cd0c	0.054836974
2c68b676	1aa5f1b02021	0.054836974
2c68b676	3507af1bbf1e	0.054836974
2c68b676	13acbff09c5f	0.054836974
2c68b676	def7d1877c4c	0.054836974
2c68b676	48dd3071a688	0.054836974
2c68b676	d37e59855e09	0.054836974
2c68b676	55190afd8f7e	0.054836974
2c68b676	173957ea77e1	0.054836974
2c68b676	eaf20cf671e6	0.054836974
2c68b676	4e5fe4247081	0.054836974
2c68b676	4c9ef3cc1c5f	0.054836974
2c68b676	b09c306078e5	0.054836974
2c68b676	ccca70cbb06a	0.054836974
2c68b676	71eebfbdc709	0.054836974
2c68b676	b2f39d1a49c7	0.054836974
2c68b676	3c55d21b01ea	0.054836974
2c68b676	b5df2af60f41	0.054836974
2c68b676	a37d4ec3ce2d	0.054836974
2c68b676	f6eaae520bd3	0.054836974
2c68b676	1e86c833e788	0.054836974
2c68b676	b64524b38868	0.054836974
2c68b676	3a991e203c53	0.054836974
2c68b676	375b71618aab	0.054836974
2c68b676	d27015af0893	0.9297193
2c68b676	b3ba159d9c8e	0.9297193
2c68b676	29cef5d0f8c6	0.054836974
2c68b676	e92d88b36fa8	0.054836974
2c68b676	6673a80a27ff	0.58425313
d7589f34	93cefec12b2c	0.054836974
d7589f34	094f689532b8	0.3640639
d7589f34	d4326bad7056	0.40030304
d7589f34	18ac425731eb	0.40030304
d7589f34	92f53e2effd6	0.40374333
d7589f34	2448740818b0	0.9190612
d7589f34	a4e29aa962fc	0.054836974
d7589f34	b527981f7572	0.054836974
d7589f34	3e1cb43a0e7b	0.19522732
d7589f34	65fd6a9644cd	0.9297193
d7589f34	328afc60bcab	0.054836974
d7589f34	b5394b93cf80	0.054836974
d7589f34	fcb768d78faf	0.29105166
d7589f34	8a0d312f172f	0.054836974
d7589f34	c06529578691	0.054836974
d7589f34	b5a76fece0df	0.054836974
d7589f34	f476445584d2	0.335504
d7589f34	d6ccfb241c5a	0.054836974
d7589f34	58a4c6d077e5	0.083067134
d7589f34	36d62e88d782	0.9297193
d7589f34	a2a6b12ef1ed	0.46959916
d7589f34	134067f3029a	0.6193233
d7589f34	d03cec762fd7	0.054836974
d7589f34	3c245d85619e	0.054836974
d7589f34	616282557ee8	0.061387237
d7589f34	f4e27eaafd5c	0.054836974
d7589f34	11eec2d0ff01	0.054836974
d7589f34	bc01d6632367	0.054836974
d7589f34	189ab3979134	0.19522732
d7589f34	6cda060deb63	0.9297193
d7589f34	23e529a035ab	0.054836974
d7589f34	7900f636d290	0.054836974
d7589f34	dd3f7d2e5d7b	0.054836974
d7589f34	015adf711ad6	0.054836974
d7589f34	81de310dc816	0.7246436
d7589f34	7e2058341cff	0.9297193
d7589f34	77ef346ceaf8	0.8204679
d7589f34	19f3829cd74b	0.8204679
d7589f34	69984104d6fc	0.054836974
d7589f34	0635241d2428	0.054836974
712efdcc	93cefec12b2c	0.054836974
712efdcc	58d63d6fef68	0.054836974
712efdcc	e6affcdbb338	0.054836974
712efdcc	4436e1d54c84	0.054836974
712efdcc	8eaac61b84a2	0.054836974
712efdcc	2cd0ee155735	0.054836974
712efdcc	95f43acf0eab	0.054836974
712efdcc	e292a6cfb535	0.054836974
712efdcc	a34d2a846148	0.054836974
712efdcc	6e506f79bd2a	0.16090976
712efdcc	6c04a4069bf6	0.054836974
712efdcc	5f751a990d19	0.09594993
712efdcc	d8836241f1bb	0.3302564
712efdcc	3cd003b92b72	0.054836974
712efdcc	6d6a9bfdd56c	0.42542323
712efdcc	da08723c022d	0.8755773
712efdcc	3486d163b747	0.8755773
712efdcc	0dc001ef0e52	0.891757
712efdcc	ef288aef2035	0.8755773
712efdcc	616171d86082	0.054836974
712efdcc	fe375f26bdf4	0.36500886
712efdcc	1f04d8f49c3d	0.3435686
712efdcc	a70dd2d5f5e9	0.26682553
712efdcc	a9f68596c9d6	0.05827723
712efdcc	96e36b40b9bd	0.054836974
712efdcc	fb36b88bc73c	0.05827723
712efdcc	521bcfad34c4	0.054836974
712efdcc	fb0e0cfe59e1	0.054836974
712efdcc	4dc6f2ef09cc	0.054836974
712efdcc	c996d4b6650b	0.33298618
712efdcc	f6341d2d6f09	0.065143734
712efdcc	9c601b003686	0.7292445
712efdcc	ca57819655e5	0.05827723
712efdcc	108f6d251644	0.60760665
712efdcc	2cc65e0a3a12	0.054836974
712efdcc	8e7e9db66d38	0.054836974
712efdcc	d5243a837651	0.065143734
712efdcc	c6244d0e8e49	0.58114314
712efdcc	6f130ee6876a	0.58114314
712efdcc	3d9976913be1	0.58114314
712efdcc	1b4ac95d73a7	0.89037013
712efdcc	b6b1a297c838	0.58114314
712efdcc	8981bc9ac89c	0.58114314
712efdcc	2c94d89659b6	0.054836974
712efdcc	1b7b9077c711	0.530111
712efdcc	a70ff02530da	0.35170656
712efdcc	933ed1abfb05	0.061387237
712efdcc	299bd823e90d	0.054836974
712efdcc	4873aa40ae74	0.50623775
712efdcc	a1a9e0b168e8	0.58425313
b055bf9b	268ca8e1c224	0.054836974
b055bf9b	fe03e4f32413	0.40030304
b055bf9b	32f14fd1c8f9	0.40030304
b055bf9b	803549640bdc	0.06277475
b055bf9b	ce7d372c09c7	0.054836974
b055bf9b	a807ced27cf7	0.3746174
b055bf9b	d10c5fb84e96	0.40030304
b055bf9b	0ef0d51b3b32	0.40030304
b055bf9b	52fe9ad2a529	0.8755773
b055bf9b	9246a89af077	0.054836974
b055bf9b	59763a55133e	0.22703794
b055bf9b	25481e085708	0.054836974
b055bf9b	4fbca3c0bedb	0.92660934
b055bf9b	f28a1d0da5d8	0.891757
b055bf9b	af20b3894137	0.92660934
b055bf9b	a372e24942fc	0.05827723
b055bf9b	bc38f882aa9e	0.05827723
b055bf9b	18db53cd3064	0.08664754
b055bf9b	7d4a98115e14	0.07225692
b055bf9b	a6ed74bf6b48	0.05827723
